128 128
17 82 2
17 83 6
17 84 -5
17 85 -10
17 86 -3
17 87 -9
17 88 3
17 89 6
17 90 10
17 91 2
17 92 6
17 93 10
17 94 -10
17 95 8
17 96 2
17 97 1
17 98 6
17 99 7
17 100 9
17 101 -9
17 102 6
17 103 6
17 104 -10
17 105 -5
17 106 3
17 107 -8
17 108 3
17 109 9
17 110 -6
17 111 -9
17 112 -4
17 113 -3
17 114 2
17 115 -1
17 116 4
17 117 -3
17 118 7
17 119 -6
17 120 1
17 121 8
17 122 6
17 123 -5
17 126 4
17 127 -2
18 0 -7
18 1 -8
18 2 8
18 3 -2
18 4 10
18 5 -7
18 6 -5
18 7 7
18 9 6
18 10 -4
18 11 6
18 12 -4
18 13 1
18 15 4
18 16 -9
18 17 -9
18 18 -5
18 19 3
18 20 9
18 22 3
18 23 -3
18 24 10
18 25 -10
18 26 8
18 27 -4
18 28 1
18 29 8
18 30 9
18 31 -10
18 32 4
18 33 2
18 34 -5
18 35 -4
18 36 10
18 37 5
18 38 10
18 39 -6
18 40 9
18 41 -1
18 42 10
18 43 -5
18 45 8
18 46 -4
18 47 -10
18 48 -9
18 49 -4
18 50 3
18 51 -1
18 52 -5
18 54 10
18 55 -5
18 56 -10
18 58 -4
18 59 -6
18 60 -10
18 61 -7
18 62 -4
18 63 -1
18 64 -6
18 65 8
18 66 9
18 67 10
18 68 -4
18 69 6
18 70 6
18 71 -10
18 72 -10
18 73 -10
18 74 -6
18 75 -3
18 76 -4
18 77 6
18 78 -4
18 79 -6
18 80 10
18 81 4
18 83 7
18 84 -5
18 85 8
18 86 -3
18 87 9
18 88 -3
18 89 6
18 90 -8
18 91 8
18 92 3
18 93 7
18 94 -4
18 95 -5
18 96 -8
18 97 -4
18 98 -8
18 99 6
18 100 3
18 101 -6
18 102 -4
18 103 -9
18 104 10
18 105 -10
18 106 -10
18 107 -8
18 108 -1
18 109 -6
18 110 7
18 111 2
18 112 -6
18 113 -2
18 114 10
18 116 3
18 117 -3
18 118 4
18 119 -5
18 120 3
18 121 4
18 122 1
18 123 9
18 124 -4
18 125 -6
18 126 10
18 127 7
19 0 9
19 1 -1
19 2 -1
19 3 -10
19 5 3
19 6 -2
19 7 6
19 9 2
19 10 7
19 11 -5
19 12 5
19 13 1
19 14 -3
19 15 -7
19 16 -2
19 17 8
19 18 7
19 19 1
19 20 2
19 21 10
19 22 7
19 23 4
19 24 4
19 25 -4
19 26 8
19 27 -5
19 28 -3
19 29 -10
19 30 3
19 31 10
19 32 -4
19 33 8
19 34 -7
19 35 2
19 36 -4
19 37 3
19 38 6
19 39 4
19 40 9
19 41 -2
19 42 6
19 43 -6
19 44 10
19 45 7
19 46 -1
19 47 9
19 48 2
19 49 7
19 50 9
19 51 1
19 52 10
19 53 5
19 54 -5
19 55 1
19 57 1
19 59 -8
19 60 -4
19 61 4
19 62 10
19 63 10
19 65 10
19 66 -8
19 67 6
19 68 -5
19 69 10
19 70 -4
19 71 -5
19 74 -7
19 75 -8
19 76 -7
19 77 -6
19 78 -4
19 79 -6
19 80 -1
19 81 4
19 82 7
19 83 7
19 84 1
19 85 3
19 86 -6
19 87 -2
19 88 -2
19 89 4
19 90 -6
19 91 9
19 92 -5
19 93 6
19 94 7
19 95 7
19 96 -4
19 98 -7
19 99 9
19 100 -6
19 101 3
19 102 3
19 103 -4
19 104 -5
19 105 -7
19 106 6
19 107 2
19 108 -10
19 109 1
19 110 9
19 111 2
19 112 5
19 113 -10
19 114 10
19 115 -8
19 116 8
19 117 -10
19 118 -8
19 119 10
19 120 10
19 121 -10
19 122 4
19 123 -3
19 124 -8
19 125 2
19 126 9
19 127 2
20 0 -2
20 1 -9
20 2 -7
20 3 -10
20 4 10
20 5 -1
20 6 -10
20 7 8
20 8 -5
20 9 -10
20 10 6
20 11 7
20 12 1
20 13 6
20 14 -9
20 15 2
20 16 -8
20 17 -10
20 18 2
20 19 -3
20 20 -8
20 21 6
20 22 9
20 23 -6
20 24 10
20 25 5
20 26 -4
20 27 7
20 28 -3
20 29 -1
20 30 8
20 31 10
20 32 5
20 33 5
20 34 10
20 35 -1
20 36 5
20 37 6
20 39 -6
20 40 6
20 41 10
20 42 -6
20 43 9
20 44 -5
20 45 -6
20 46 7
20 47 1
20 48 -3
20 49 8
20 50 -4
20 51 7
20 52 7
20 53 -5
20 54 -9
20 55 9
20 57 4
20 58 -8
20 59 -5
20 60 -7
20 61 2
20 62 -1
20 63 -5
20 64 -2
20 65 10
20 66 -3
20 67 -6
20 68 3
20 69 -1
20 70 10
20 71 5
20 72 9
20 73 -8
20 74 1
20 75 -3
20 76 10
20 77 -4
20 78 4
20 79 3
20 80 -9
20 81 -3
20 82 3
20 83 -7
20 84 -7
20 85 -1
20 86 -10
20 87 9
20 88 -6
20 89 -6
20 90 5
20 91 4
20 93 -4
20 94 8
20 95 3
20 96 7
20 97 -3
20 98 -10
20 99 3
20 100 10
20 101 -10
20 102 -4
20 103 -4
20 104 -4
20 105 5
20 106 5
20 107 7
20 108 3
20 110 9
20 111 2
20 112 4
20 113 10
20 114 5
20 115 -3
20 116 -7
20 117 5
20 118 -10
20 119 -6
20 120 2
20 121 10
20 122 9
20 123 -1
20 124 -6
20 125 7
20 126 -5
20 127 7
21 0 -2
21 1 -6
21 2 -4
21 3 3
21 4 3
21 5 4
21 6 -4
21 7 -6
21 8 10
21 9 9
21 11 5
21 12 2
21 14 -2
21 15 -3
21 16 8
21 17 -5
21 18 6
21 19 5
21 20 10
21 21 -4
21 22 -10
21 23 -7
21 24 -6
21 25 6
21 26 9
21 27 9
21 28 4
21 29 9
21 30 9
21 31 6
21 32 6
21 33 10
21 34 -4
21 35 -1
21 36 -2
21 37 -3
21 38 -2
21 39 8
21 40 5
21 41 7
21 42 8
21 44 3
21 45 3
21 46 -10
21 47 -8
21 48 -2
21 49 -9
21 50 2
21 51 -5
21 52 -10
21 53 10
21 54 -3
21 55 5
21 56 -7
21 57 -2
21 58 10
21 59 6
21 60 -10
21 61 3
21 62 -4
21 63 -2
21 64 -4
21 65 9
21 66 6
21 67 3
21 68 -9
21 69 5
21 70 3
21 71 -10
21 72 -4
21 73 -1
21 74 4
21 75 10
21 76 5
21 78 6
21 79 -8
21 80 -1
21 81 -9
21 82 -2
21 83 -2
21 85 6
21 86 -6
21 87 -7
21 88 5
21 90 -4
21 91 -9
21 92 5
21 93 -10
21 94 2
21 95 -1
21 96 3
21 97 -10
21 98 -10
21 99 -3
21 100 -3
21 101 -9
21 102 8
21 103 -4
21 104 10
21 105 -1
21 106 -4
21 107 4
21 108 -8
21 109 -4
21 110 6
21 111 -7
21 112 6
21 113 -2
21 114 -5
21 115 7
21 116 1
21 117 8
21 118 -7
21 119 8
21 120 5
21 121 5
21 123 5
21 124 6
21 125 -5
21 126 10
21 127 -8
22 0 1
22 1 -9
22 2 -8
22 3 -7
22 4 7
22 5 -8
22 6 -6
22 8 -2
22 9 -1
22 10 4
22 11 -2
22 12 -4
22 13 1
22 14 -5
22 15 8
22 16 3
22 17 8
22 18 -3
22 19 6
22 20 4
22 21 3
22 22 -8
22 23 -9
22 24 2
22 25 6
22 26 1
22 27 -2
22 28 -9
22 29 -10
22 30 3
22 31 1
22 32 -7
22 33 -1
22 34 -2
22 35 -10
22 36 8
22 37 10
22 38 -3
22 39 7
22 40 3
22 41 3
22 42 -6
22 43 7
22 44 4
22 45 8
22 46 -10
22 47 2
22 48 1
22 49 3
22 50 -1
22 51 1
22 52 10
22 53 -8
22 54 2
22 55 -6
22 56 -10
22 57 -4
22 58 5
22 59 9
22 60 3
22 61 -7
22 62 4
22 63 10
22 64 10
22 65 -5
22 66 -9
22 67 6
22 68 10
22 69 5
22 70 -8
22 71 -2
22 72 2
22 73 -7
22 74 6
22 76 -5
22 77 -2
22 78 1
22 79 -8
22 80 -3
22 81 -3
22 82 -5
22 83 -3
22 84 -5
22 85 6
22 86 -6
22 87 -8
22 89 -5
22 90 5
22 91 2
22 92 10
22 93 -3
22 94 -3
22 95 9
22 96 -4
22 97 9
22 98 8
22 99 -5
22 100 5
22 101 -4
22 102 -8
22 103 2
22 104 -4
22 105 10
22 106 2
22 107 -8
22 108 3
22 109 1
22 110 3
22 111 -7
22 112 8
22 113 6
22 114 8
22 115 4
22 116 8
22 117 3
22 118 1
22 119 -3
22 120 8
22 121 10
22 122 -5
22 123 4
22 125 4
22 126 7
22 127 5
23 0 -3
23 1 2
23 2 -6
23 3 -6
23 4 -3
23 5 -10
23 6 -3
23 7 -3
23 8 -7
23 9 -10
23 10 2
23 11 -8
23 12 3
23 14 -2
23 15 4
23 16 6
23 17 10
23 18 3
23 19 -5
23 20 10
23 21 -8
23 22 4
23 23 -4
23 25 -1
23 26 -2
23 27 -8
23 28 -4
23 29 10
23 30 -4
23 33 3
23 34 -4
23 35 1
23 36 -1
23 37 10
23 38 10
23 39 6
23 40 -9
23 41 -7
23 42 -3
23 43 -9
23 44 8
23 45 -7
23 46 -1
23 47 5
23 48 -2
23 49 -8
23 50 6
23 51 4
23 52 -6
23 53 8
23 54 2
23 55 -1
23 56 -3
23 57 -8
23 59 -1
23 60 7
23 62 -6
23 63 -3
23 64 -1
23 65 10
23 66 1
23 67 10
23 68 2
23 69 6
23 70 2
23 71 9
23 73 2
23 74 6
23 75 -7
23 76 7
23 77 9
23 78 7
23 79 -6
23 80 9
23 81 -4
23 82 9
23 83 1
23 84 -5
23 85 2
23 86 9
23 87 4
23 88 -8
23 89 4
23 90 1
23 91 -7
23 92 2
23 93 6
23 94 7
23 95 -1
23 96 -7
23 97 1
23 98 4
23 99 2
23 100 4
23 101 9
23 102 8
23 103 1
23 104 -8
23 105 9
23 106 -10
23 107 2
23 108 -8
23 109 9
23 110 6
23 111 9
23 112 -8
23 113 -2
23 114 -8
23 115 3
23 116 3
23 117 -6
23 118 -7
23 119 4
23 120 -6
23 121 7
23 122 -8
23 123 9
23 124 -9
23 125 -2
23 126 1
23 127 -5
24 0 6
24 1 -1
24 2 -5
24 3 -9
24 4 -6
24 5 8
24 6 4
24 7 10
24 8 10
24 9 6
24 10 7
24 11 6
24 12 10
24 13 -10
24 14 -9
24 15 -1
24 16 7
24 17 -6
24 18 -6
24 19 9
24 20 3
24 21 9
24 22 10
24 23 3
24 24 6
24 25 -10
24 26 4
24 27 2
24 28 -5
24 29 10
24 30 10
24 31 5
24 32 -10
24 33 -3
24 34 -7
24 35 -5
24 36 5
24 37 -9
24 38 -10
24 39 9
24 40 -8
24 41 -1
24 42 3
24 43 7
24 44 -10
24 45 1
24 46 1
24 47 -3
24 48 -3
24 49 -1
24 50 10
24 51 3
24 52 7
24 53 8
24 54 9
24 55 -6
24 56 6
24 57 10
24 58 2
24 59 -6
24 60 6
24 61 -1
24 62 -1
24 63 2
24 65 -8
24 66 3
24 67 3
24 68 -9
24 69 -7
24 70 -9
24 71 4
24 72 6
24 73 -3
24 74 6
24 75 -4
24 76 6
24 77 -3
24 78 10
24 79 -5
24 80 6
24 81 1
24 82 -8
24 83 -2
24 84 2
24 85 7
24 86 -4
24 87 10
24 88 -6
24 89 7
24 90 7
24 91 5
24 92 -1
24 93 10
24 94 -3
24 95 3
24 96 -10
24 97 7
24 100 -1
24 101 10
24 102 -9
24 104 3
24 105 10
24 106 -8
24 108 9
24 109 1
24 110 6
24 111 -6
24 112 7
24 113 -10
24 114 9
24 115 7
24 116 2
24 117 -7
24 118 6
24 119 7
24 120 9
24 121 -9
24 122 9
24 123 -3
24 124 4
24 125 1
24 126 -7
24 127 -3
25 0 7
25 1 10
25 2 9
25 3 -2
25 4 -10
25 5 -5
25 6 5
25 7 -5
25 8 8
25 9 3
25 10 -2
25 11 -3
25 12 -2
25 13 3
25 14 2
25 15 7
25 16 3
25 17 6
25 18 -6
25 19 -7
25 20 -5
25 21 10
25 22 7
25 23 -10
25 24 -10
25 25 -9
25 26 8
25 27 -7
25 28 8
25 29 -1
25 30 5
25 31 -8
25 32 -9
25 33 -5
25 34 -8
25 35 7
25 36 10
25 38 10
25 39 3
25 40 8
25 42 -10
25 43 4
25 44 -10
25 46 -7
25 47 -1
25 48 -9
25 49 -4
25 50 -2
25 51 6
25 52 3
25 53 -9
25 54 -10
25 55 10
25 56 1
25 57 -7
25 58 -1
25 59 -10
25 60 10
25 61 5
25 62 5
25 63 5
25 64 -7
25 65 10
25 66 3
25 67 -9
25 68 3
25 69 -10
25 70 -6
25 71 -5
25 72 -7
25 73 7
25 74 3
25 75 -3
25 76 7
25 77 9
25 78 1
25 79 5
25 80 1
25 81 -2
25 82 8
25 83 9
25 84 -6
25 85 -1
25 86 5
25 87 -3
25 88 6
25 89 -7
25 90 -3
25 91 2
25 92 -8
25 93 7
25 94 -10
25 95 -5
25 96 -6
25 97 -8
25 98 5
25 99 4
25 100 -3
25 102 -8
25 103 -2
25 104 -8
25 105 2
25 106 -3
25 107 -10
25 108 9
25 109 2
25 110 8
25 111 -7
25 112 1
25 113 -9
25 114 -7
25 115 6
25 116 -1
25 118 -4
25 119 7
25 120 9
25 121 4
25 122 -7
25 124 1
25 125 7
25 126 1
25 127 3
26 0 2
26 1 8
26 2 -3
26 3 -1
26 4 4
26 5 -7
26 6 -5
26 7 7
26 8 -2
26 9 -8
26 10 4
26 11 1
26 12 3
26 13 -8
26 14 -2
26 15 -1
26 17 5
26 18 -7
26 19 -7
26 20 8
26 21 5
26 22 -4
26 24 -4
26 25 -3
26 26 2
26 27 2
26 28 -3
26 29 -5
26 30 5
26 31 2
26 32 -5
26 33 10
26 34 -1
26 35 8
26 36 -9
26 37 -10
26 38 -1
26 39 1
26 40 -2
26 41 -9
26 42 -7
26 43 1
26 44 -10
26 45 -3
26 46 2
26 47 -9
26 48 9
26 49 -8
26 50 -3
26 51 7
26 52 -3
26 53 -5
26 54 -6
26 55 6
26 56 -1
26 57 -7
26 58 5
26 59 3
26 60 -8
26 62 -6
26 63 9
26 64 7
26 65 1
26 66 -6
26 67 -3
26 68 -10
26 69 -7
26 70 3
26 71 8
26 72 6
26 73 4
26 74 -8
26 75 -5
26 76 8
26 77 -10
26 78 2
26 79 -7
26 80 -8
26 81 -3
26 82 -10
26 83 -9
26 84 3
26 85 -4
26 86 1
26 87 4
26 88 4
26 89 -2
26 90 -7
26 91 -8
26 92 8
26 93 -9
26 94 5
26 95 8
26 96 -7
26 98 -7
26 100 4
26 101 9
26 102 -4
26 103 3
26 104 -7
26 105 1
26 106 -7
26 107 -3
26 108 3
26 109 10
26 110 -9
26 111 -9
26 112 4
26 113 10
26 115 6
26 116 -1
26 117 -9
26 118 -10
26 119 10
26 120 -1
26 121 8
26 122 -10
26 123 4
26 124 -10
26 125 10
26 127 -6
27 0 -6
27 1 9
27 2 6
27 3 -4
27 4 1
27 5 -8
27 6 -7
27 7 4
27 8 9
27 9 -1
27 10 5
27 11 3
27 12 10
27 14 -5
27 15 -2
27 16 4
27 17 4
27 18 -10
27 20 -3
27 21 7
27 22 4
27 23 1
27 24 -5
27 25 -10
27 26 -7
27 28 2
27 29 8
27 30 5
27 31 -5
27 32 9
27 33 5
27 34 5
27 35 -1
27 36 2
27 37 -4
27 39 4
27 40 3
27 41 -8
27 42 -5
27 43 -7
27 44 -4
27 45 3
27 46 8
27 47 -3
27 48 10
27 49 9
27 50 -2
27 51 -5
27 52 -5
27 53 -10
27 54 7
27 55 -7
27 56 9
27 57 5
27 60 -6
27 61 -10
27 62 -5
27 63 -4
27 64 8
27 65 3
27 66 5
27 67 9
27 68 6
27 69 7
27 70 -7
27 71 -7
27 72 -4
27 73 8
27 74 -2
27 75 10
27 76 1
27 77 2
27 78 -8
27 79 2
27 81 2
27 82 6
27 83 4
27 84 8
27 85 9
27 86 9
27 87 9
27 88 4
27 89 -6
27 90 -6
27 91 -9
27 92 -1
27 93 2
27 94 5
27 95 -2
27 96 -2
27 97 3
27 98 -5
27 99 -5
27 100 -10
27 101 -10
27 102 -10
27 103 -3
27 105 -5
27 106 9
27 107 3
27 108 -8
27 109 -7
27 110 1
27 111 9
27 112 2
27 113 -1
27 114 -8
27 115 -4
27 116 -9
27 118 -3
27 119 -5
27 120 5
27 121 -10
27 122 4
27 124 1
27 125 -9
27 126 7
27 127 -8
28 1 1
28 2 2
28 3 -10
28 4 5
28 5 9
28 6 9
28 7 -2
28 8 7
28 9 -9
28 12 -3
28 13 10
28 14 -10
28 15 8
28 16 -6
28 17 10
28 18 -4
28 19 7
28 20 7
28 21 7
28 22 4
28 23 -3
28 24 -4
28 25 -10
28 26 -9
28 27 -8
28 28 -9
28 29 9
28 30 2
28 31 -6
28 32 -3
28 33 6
28 34 9
28 35 1
28 36 -10
28 37 -3
28 38 2
28 39 -7
28 41 4
28 42 -1
28 43 8
28 44 -6
28 45 2
28 47 -5
28 48 8
28 50 -5
28 51 4
28 52 -1
28 53 3
28 54 -3
28 55 -8
28 56 -2
28 57 -9
28 58 -5
28 59 6
28 60 -1
28 61 -7
28 62 -5
28 63 2
28 64 5
28 65 7
28 66 -10
28 67 5
28 68 6
28 69 1
28 70 1
28 71 2
28 72 6
28 73 -7
28 74 -3
28 75 10
28 76 10
28 78 10
28 79 -3
28 80 8
28 81 -2
28 82 10
28 83 -7
28 84 -3
28 85 -4
28 86 -1
28 87 -7
28 88 9
28 89 6
28 90 7
28 91 8
28 92 5
28 93 -10
28 94 -8
28 96 -7
28 97 -5
28 98 1
28 99 -6
28 100 -10
28 101 10
28 102 -4
28 103 3
28 104 3
28 105 1
28 106 7
28 107 -2
28 108 -3
28 109 8
28 110 10
28 111 4
28 112 3
28 113 -10
28 114 -1
28 115 1
28 116 9
28 118 -2
28 119 -3
28 120 6
28 121 1
28 122 -10
28 123 -8
28 124 5
28 125 -5
28 126 -8
28 127 10
29 0 10
29 1 -2
29 2 -4
29 3 9
29 4 -7
29 5 3
29 6 7
29 7 7
29 9 -4
29 10 -7
29 11 3
29 12 -8
29 13 -6
29 14 10
29 15 -7
29 16 7
29 17 10
29 18 -6
29 19 10
29 20 4
29 22 4
29 23 3
29 24 4
29 25 -2
29 26 -5
29 27 -3
29 28 -6
29 29 2
29 30 10
29 31 7
29 32 -7
29 33 6
29 34 -9
29 35 -5
29 36 6
29 37 9
29 38 7
29 39 6
29 40 10
29 41 -2
29 42 -3
29 43 -3
29 44 6
29 45 -1
29 46 -5
29 47 9
29 48 9
29 49 -2
29 50 6
29 52 -3
29 53 -8
29 55 -1
29 56 -1
29 57 7
29 58 -7
29 59 -7
29 60 -7
29 61 9
29 62 8
29 63 -10
29 64 2
29 65 -8
29 66 -3
29 67 -4
29 68 10
29 69 -9
29 70 -2
29 71 -5
29 72 -7
29 74 -9
29 75 6
29 76 8
29 77 -2
29 78 9
29 80 1
29 81 8
29 83 6
29 84 1
29 85 -3
29 86 10
29 87 5
29 88 2
29 89 -9
29 90 7
29 91 2
29 92 5
29 93 2
29 94 -9
29 95 10
29 96 -7
29 97 -8
29 98 -2
29 99 -2
29 100 -4
29 101 -1
29 102 3
29 103 -2
29 104 6
29 105 -5
29 106 10
29 107 3
29 108 -5
29 109 10
29 110 2
29 111 -8
29 112 -3
29 113 1
29 114 1
29 115 3
29 116 -9
29 117 6
29 118 -4
29 119 1
29 120 10
29 121 -3
29 122 2
29 123 10
29 124 7
29 125 -3
29 126 1
29 127 1
30 0 3
30 1 2
30 2 2
30 3 -3
30 4 5
30 5 4
30 6 1
30 7 1
30 8 -8
30 9 3
30 10 -8
30 11 -1
30 12 6
30 13 6
30 14 -3
30 15 9
30 16 7
30 17 2
30 18 8
30 19 1
30 20 1
30 21 -8
30 22 -1
30 23 7
30 24 7
30 26 2
30 27 5
30 28 -4
30 29 -5
30 30 6
30 32 7
30 33 2
30 35 5
30 36 -2
30 37 -2
30 38 10
30 39 9
30 40 -4
30 41 -1
30 42 -3
30 43 2
30 44 -9
30 45 -5
30 46 -6
30 47 3
30 48 -4
30 50 1
30 52 -7
30 53 3
30 54 3
30 55 -7
30 56 10
30 57 1
30 58 2
30 59 -6
30 60 -4
30 61 8
30 62 6
30 63 -10
30 64 8
30 65 -6
30 66 4
30 67 10
30 68 -5
30 69 -3
30 70 -4
30 71 -4
30 72 7
30 73 -6
30 74 -9
30 75 -7
30 76 8
30 77 2
30 78 -6
30 79 -10
30 80 3
30 81 9
30 82 5
30 83 -5
30 84 -6
30 85 -1
30 86 7
30 87 3
30 88 5
30 89 -6
30 90 -4
30 91 -2
30 92 -2
30 93 6
30 94 6
30 95 -1
30 96 -7
30 98 -10
30 99 -5
30 100 -6
30 101 4
30 102 8
30 103 -5
30 104 -10
30 105 -8
30 106 2
30 107 -9
30 108 -7
30 109 2
30 110 -8
30 111 8
30 112 -9
30 113 -3
30 114 7
30 115 4
30 116 1
30 117 -3
30 118 2
30 119 9
30 120 -10
30 121 -8
30 122 6
30 123 -10
30 124 4
30 125 -7
30 126 7
30 127 -8
31 1 3
31 2 6
31 3 -6
31 4 -5
31 5 -3
31 6 -9
31 7 -4
31 8 4
31 9 2
31 10 6
31 11 8
31 12 3
31 13 -2
31 14 -7
31 15 2
31 16 -4
31 17 -7
31 18 5
31 20 5
31 21 -10
31 22 -4
31 23 -7
31 24 -10
31 25 -1
31 26 10
31 27 -6
31 28 -6
31 29 -3
31 30 -3
31 31 6
31 32 1
31 33 -9
31 34 -10
31 35 5
31 36 -10
31 37 3
31 38 -6
31 39 -6
31 40 -5
31 41 8
31 42 -8
31 44 -9
31 45 -8
31 46 -1
31 47 -10
31 48 1
31 49 4
31 50 -2
31 51 9
31 52 5
31 53 2
31 54 3
31 55 10
31 56 2
31 57 8
31 58 2
31 59 2
31 60 -6
31 61 1
31 62 4
31 63 8
31 64 9
31 65 6
31 66 6
31 67 -1
31 68 1
31 69 10
31 70 10
31 71 2
31 72 -8
31 73 -5
31 74 7
31 75 5
31 76 -9
31 77 4
31 78 10
31 79 5
31 80 -9
31 81 3
31 83 10
31 84 7
31 85 8
31 86 -8
31 87 1
31 88 -10
31 89 3
31 90 -7
31 91 4
31 92 3
31 93 -9
31 94 3
31 95 -9
31 96 -3
31 97 3
31 98 3
31 99 4
31 100 8
31 101 5
31 102 7
31 103 -6
31 104 2
31 105 -8
31 106 3
31 107 8
31 108 -7
31 109 5
31 110 -8
31 111 9
31 112 -8
31 113 1
31 114 -8
31 115 -5
31 116 3
31 117 -4
31 118 -5
31 119 3
31 120 1
31 121 5
31 122 10
31 123 4
31 124 -7
31 125 2
31 126 -8
31 127 5
32 0 9
32 1 8
32 2 -1
32 3 -2
32 4 7
32 5 6
32 6 -9
32 7 1
32 8 7
32 9 3
32 10 -1
32 11 -4
32 12 6
32 14 -4
32 15 -4
32 16 6
32 17 -4
32 18 10
32 19 -9
32 20 -1
32 21 6
32 22 -6
32 23 7
32 24 -5
32 25 -4
32 26 7
32 27 -5
32 28 7
32 30 8
32 31 -6
32 32 -2
32 34 -9
32 35 6
32 36 -2
32 38 -2
32 40 6
32 42 1
32 43 2
32 44 -7
32 45 -5
32 46 6
32 47 -9
32 48 -9
32 49 -3
32 50 7
32 51 8
32 52 -1
32 53 -7
32 54 5
32 55 7
32 56 3
32 57 -9
32 58 6
32 59 -10
32 60 4
32 62 -6
32 63 1
32 64 -6
32 65 -8
32 66 -6
32 67 4
32 68 3
32 69 5
32 70 8
32 72 -10
32 73 -1
32 74 2
32 75 -4
32 76 -8
32 77 2
32 78 10
32 79 -4
32 80 -9
32 81 -8
32 82 6
32 83 -1
32 84 -10
32 85 -1
32 86 -7
32 87 -3
32 88 9
32 90 -4
32 91 -7
32 92 6
32 93 4
32 94 10
32 95 -7
32 97 7
32 98 2
32 99 10
32 100 -1
32 101 -7
32 103 6
32 104 6
32 105 -2
32 106 -1
32 107 8
32 108 -6
32 109 -6
32 110 -1
32 111 7
32 112 -6
32 113 1
32 114 -3
32 116 -3
32 117 -9
32 118 6
32 119 10
32 120 -1
32 121 10
32 122 -10
32 123 -8
32 124 -6
32 125 -3
32 126 8
32 127 1
33 0 2
33 1 -6
33 2 -4
33 3 9
33 4 10
33 5 8
33 6 3
33 7 2
33 8 -5
33 9 -7
33 10 -9
33 11 4
33 13 -2
33 14 -9
33 15 2
33 16 9
33 17 -8
33 18 -10
33 19 -2
33 20 -10
33 21 -5
33 22 -2
33 23 -9
33 24 -5
33 25 9
33 26 -10
33 27 5
33 28 -10
33 29 -9
33 30 2
33 31 3
33 32 -5
33 33 -4
33 34 -8
33 35 -8
33 36 -6
33 37 5
33 38 -7
33 39 -5
33 40 -2
33 41 2
33 43 6
33 44 4
33 45 8
33 46 -5
33 47 -9
33 48 -7
33 49 -6
33 50 1
33 51 -6
33 52 -8
33 54 1
33 55 4
33 56 -1
33 57 8
33 58 2
33 59 -2
33 60 -7
33 61 7
33 62 -8
33 63 2
33 64 -2
33 65 9
33 67 9
33 68 1
33 69 10
33 70 2
33 71 4
33 72 3
33 73 -7
33 74 10
33 75 7
33 76 1
33 77 2
33 78 4
33 79 10
33 80 6
33 81 -4
33 82 7
33 83 9
33 84 4
33 85 6
33 86 -8
33 87 10
33 88 9
33 89 1
33 90 8
33 91 1
33 93 -10
33 94 2
33 95 7
33 96 -3
33 97 -3
33 98 -3
33 99 -3
33 100 7
33 101 8
33 102 -9
33 104 3
33 105 1
33 106 -1
33 107 -9
33 108 3
33 109 -7
33 110 -2
33 111 -1
33 112 2
33 113 -7
33 114 -10
33 115 -8
33 116 10
33 117 6
33 118 8
33 119 7
33 120 8
33 121 10
33 122 -3
33 123 -6
33 124 4
33 125 -1
33 126 -4
34 0 -5
34 1 -10
34 2 10
34 3 -9
34 4 7
34 5 -8
34 6 -7
34 7 10
34 8 7
34 9 -8
34 11 -7
34 12 2
34 13 -5
34 14 -6
34 15 2
34 16 -4
34 17 2
34 18 -2
34 20 -4
34 21 9
34 22 1
34 23 -3
34 24 -7
34 25 6
34 26 -9
34 27 -4
34 28 -5
34 29 -8
34 31 5
34 32 10
34 33 9
34 34 6
34 35 6
34 36 -1
34 37 6
34 38 -6
34 39 -3
34 40 9
34 41 -1
34 42 -3
34 43 -10
34 44 2
34 45 4
34 46 5
34 47 5
34 48 -3
34 49 6
34 50 -4
34 51 -3
34 52 -7
34 53 5
34 55 8
34 56 -5
34 57 -2
34 58 8
34 59 7
34 60 -7
34 61 -4
34 62 -6
34 63 -8
34 64 -1
34 65 -4
34 66 9
34 67 -1
34 68 -6
34 69 7
34 70 10
34 71 9
34 72 4
34 73 1
34 74 -5
34 75 -1
34 76 6
34 78 -1
34 79 -10
34 80 7
34 81 -9
34 82 10
34 83 4
34 84 8
34 85 -3
34 86 -7
34 87 10
34 88 4
34 89 10
34 90 4
34 92 1
34 93 10
34 94 9
34 95 6
34 96 10
34 97 6
34 98 7
34 99 -7
34 100 6
34 101 -1
34 102 -10
34 104 -8
34 105 -10
34 106 1
34 107 -4
34 108 -6
34 109 -5
34 110 -1
34 111 7
34 112 7
34 113 -4
34 114 -10
34 115 2
34 116 2
34 117 -1
34 118 -8
34 119 -6
34 120 -1
34 121 -4
34 122 -5
34 123 -4
34 124 6
34 125 10
34 126 -9
34 127 -6
35 0 9
35 1 9
35 2 1
35 3 -7
35 4 10
35 5 1
35 6 10
35 8 10
35 9 10
35 10 -9
35 11 -2
35 12 -7
35 13 -3
35 14 10
35 15 9
35 16 -7
35 17 -5
35 19 -6
35 20 -9
35 22 -2
35 23 2
35 24 -2
35 25 -7
35 26 -6
35 27 1
35 28 -6
35 30 2
35 31 -7
35 32 -3
35 33 7
35 34 3
35 35 -3
35 36 8
35 37 8
35 38 -4
35 39 6
35 40 -8
35 41 7
35 42 -9
35 43 -7
35 44 -6
35 45 -2
35 46 5
35 47 5
35 48 4
35 49 8
35 50 6
35 51 -5
35 52 -2
35 53 9
35 54 3
35 55 -9
35 57 -1
35 58 7
35 59 -6
